Title,description,Link,Score,Story_author,Painting_author,Author,Day,Genre,Image_Source,isDone,tags
천하제일인,"걸렸다하면 영혼까지 탈탈 털어 
참교육 시켜주시는 화악골 심부름꾼, 소마.
가공할 마령성의 위협으로부터 화악골을 지켜야 하는데...

​지킬 수... 있을까??",https://comic.naver.com/webtoon/list?titleId=751207,9.82,권순규,신권이,,,먼치킨,https://image-comic.pstatic.net/webtoon/751207/thumbnail/thumbnail_IMAG21_051bb61f-1996-4082-871c-6f04ff279c11.jpg,TRUE,#무협/사극 #먼치킨 #완결무료 #완결무협/사극
더 게이머,"이유도 모른 채 현실이 게임처럼 뒤바뀐다면 어떻게 될까?
레벨이 오르고, 스테이터스를 올릴 수 있다면?
게임이 되어 버린 현실 속 모험기!",https://comic.naver.com/webtoon/list?titleId=552960,8.46,성상영,상아,,금,먼치킨,https://image-comic.pstatic.net/webtoon/552960/thumbnail/thumbnail_IMAG21_ce8f3dbb-3891-4e83-9782-64fa7986946e.jpg,FALSE,#판타지 #게임판타지 #먼치킨
꽃만 키우는데 너무강함,"험악한 겉모습과 달리 꽃집을 차리는 게 꿈인 순정남 황재호. 자신의 꿈을 이루기 위해 게임을 시작하게 되고, 게임 속에서 꽃집을 운영하기 위한 재호의 긴 여정이 시작된다. 꽃을 사랑한 근육남의 친환경 판타지 액션 활극!",https://comic.naver.com/webtoon/list?titleId=741825,9.97,주현후,쿰타타,,목,먼치킨,https://image-comic.pstatic.net/webtoon/741825/thumbnail/thumbnail_IMAG21_c830f1df-cd0e-4b7f-aa4e-84d59c88a892.jpg,FALSE,#판타지 #게임판타지 #먼치킨 #소설원작
여고생 드래곤,"안녕! 내 이름은 ‘김민지’, 어디에나 있는 평범한 여고생이야.
근데 자고 일어났더니 이상한 도마뱀이 돼버렸지 뭐야!?
으아앙! 싫어! 개못생겼어! 나 집에 갈래! 누가 나 좀 도와줘!
근데 잠깐만, 이렇게 되면 현실세계의 내 몸은?",https://comic.naver.com/webtoon/list?titleId=783056,9.98,땅콩,땅콩,,,먼치킨,https://image-comic.pstatic.net/webtoon/783056/thumbnail/thumbnail_IMAG21_3775197790073796145.jpg,TRUE,#판타지 #차원이동 #4차원 #먼치킨 #완결무료 #완결판타지
마법스크롤 상인 지오휴재,"마법사인 듯, 마법사 아닌
마법사 같은 너! 오지오!",https://comic.naver.com/webtoon/list?titleId=655746,9.96,엄재경,호패,,일,먼치킨,https://image-comic.pstatic.net/webtoon/655746/thumbnail/thumbnail_IMAG21_3977301010156642611.jpg,FALSE,#판타지 #먼치킨
어글리후드,"외계인이 유일신으로 군림한 미친 세상, 
바꾸고싶다면 사탄이 되어라",https://comic.naver.com/webtoon/list?titleId=703630,9.98,미애,미애,,토,먼치킨,https://image-comic.pstatic.net/webtoon/703630/thumbnail/thumbnail_IMAG21_12acd584-a3fe-40a5-bf47-b1c36dc18387.jpg,FALSE,#판타지 #최강자전 #2017 최강자전 #힘숨찐 #히어로 #이능력배틀물 #먼치킨
만능잡캐,"좀비들로 뒤덮여버린 세상. 그런데 이 아포칼립스... 해볼만 하겠는데?!
[전문가에게서 스킬을 '전수'받을 수 있습니다.] 
멘탈케어, 목조건축, 천마신공, 동물교감, 기계공학, 연주 등등.. 배울 게 너무 많아서 문제다! 뭐든 다 잘하는, 준비된 생존자의 질주가 시작된다!",https://comic.naver.com/webtoon/list?titleId=783117,9.87,홍실,김대훈,,목,먼치킨,https://image-comic.pstatic.net/webtoon/783117/thumbnail/thumbnail_IMAG21_7364620379494637924.jpg,FALSE,#판타지 #고인물 #아포칼립스 #게임판타지 #먼치킨
참교육휴재,"무너진 교권을 지키기 위해 교권보호국 소속 나화진의 참교육이 시작된다!
<부활남> 채용택 작가 X <신석기녀> 한가람 작가의 신작!",https://comic.naver.com/webtoon/list?titleId=758037,9.87,채용택,한가람,,,먼치킨,https://image-comic.pstatic.net/webtoon/758037/thumbnail/thumbnail_IMAG21_15cb2611-34c0-4f02-a689-41d0b1016579.jpg,TRUE,#액션 #블루스트링 #사이다 #학원물 #다크히어로 #먼치킨
공유몽,"잠이 들면 또 다른 세계가 펼쳐진다!
꿈을 빼앗긴 자들이 모이는 곳 ‘큐브’
고유한 능력과 아이템을 부여받은 ‘큐버’
존재하지 않았던 일곱 번째 형태의 아이템을 계승한 ‘도시언’의 성장 액션 먼치킨 판타지!",https://comic.naver.com/webtoon/list?titleId=729047,9.92,주신,유령선,,토,먼치킨,https://image-comic.pstatic.net/webtoon/729047/thumbnail/thumbnail_IMAG21_835f4d2f-fa5a-4ef0-9106-0edeb5d6dd4c.jpg,FALSE,#판타지 #이능력배틀물 #먼치킨
용사가 돌아왔다휴재,"김민수에게 복수를 하겠다는 일념 하나로 이세계를 구한 용사, 박정수. 
그는 스스로는 구했지만, 세계를 구하지 못했고, 자신의 세상을 멸망시킨 용사들을 죽이기로 마음 먹는다.

이 이야기는 해피 엔딩 따윈 없는 차가운 현실, 용사들을 죽이는 용사에 대한 이야기이다.",https://comic.naver.com/webtoon/list?titleId=773459,9.42,나락,풍백,,,먼치킨,https://image-comic.pstatic.net/webtoon/773459/thumbnail/thumbnail_IMAG21_3e22b4fc-0a01-4516-8208-017582438f9b.jpg,TRUE,#액션 #차원이동 #아포칼립스 #먼치킨 #다크판타지
헬스던전,"인류 최강의 헬스남 한솔은 데드리프트 도중 정신을 잃었는데, 눈을 떠보니 이세계에 도착했다.
그런데 눈 앞에 나타난 몬스터들의 단백질 함량이 보인다고...?
이 세계는 내가 헬스로 뒤집어보겠다!",https://comic.naver.com/webtoon/list?titleId=800101,9.68,도베도베,채종,,일,먼치킨,https://image-comic.pstatic.net/webtoon/800101/thumbnail/thumbnail_IMAG21_68185df2-8958-47cc-948b-d5890bec9e45.jpg,FALSE,#액션 #사이다 #4차원 #이세계 #먼치킨
갓 오브 하이스쿨,"전국, 전세계 고등학생 중 가장 쎈 녀석을 뽑는 대회가 열린다.
허구 100% 막장 액션의 끝!! 기대하시라!!!",https://comic.naver.com/webtoon/list?titleId=318995,9.64,박용제,박용제,,,먼치킨,https://image-comic.pstatic.net/webtoon/318995/thumbnail/thumbnail_IMAG21_38f18e00-09f2-4a0c-b36a-3aa56dfe0b3b.jpg,TRUE,#판타지 #이능력배틀물 #먼치킨 #완결판타지
최강부캐,"""새로운 나를 깨워라""
체감형 VR MMORPG 게임 <에르고스피어 온라인>에서 ""힐러 셔틀""을 하던 고등학생 이오름은 
어느날 자신이 남몰래 키워둔 최강의 부캐 ""어벤져""가 되어버리고 만다. 
그리고 연이어 나타나는 몬스터들과 각종 퀘스트들. 
이오름은 모든 위기를 이겨내고 새로운 내가 될 수 있을까. 
본격 부캐 활극 현대 판타지.",https://comic.naver.com/webtoon/list?titleId=778580,9.55,직씨,직씨,,토,먼치킨,https://image-comic.pstatic.net/webtoon/778580/thumbnail/thumbnail_IMAG21_7365744059571516773.jpg,FALSE,#액션 #게임판타지 #먼치킨
던전 씹어먹는 아티팩트휴재,"“내가 이 아티팩트를 만진 순간 너희도 끝장난 거야!” 
억울하게 죽은 던전 탐험가, 재앙급 아티팩트와 함께 사이다 복수극 시작! 
죽음의 문턱을 넘어 두 번째 기회를 거머쥔 스테치 아텔리어. 
그가 ‘메멘토 모템’의 공생자로 기나긴 복수의 여정을 시작한다.",https://comic.naver.com/webtoon/list?titleId=758439,9.91,엄키,제로워터,,,먼치킨,https://image-comic.pstatic.net/webtoon/758439/thumbnail/thumbnail_IMAG21_3834868071364834100.jpg,TRUE,#판타지 #복수극 #먼치킨 #소설원작
황제사냥,"지구 멸망 후 홀로 이세계로 떨어진 불멸자 '윤슬'. 
모든 일의 원흉인 황제를 사냥한다!

여리여리한 외모는 페이크,
일단 주먹부터 나가고 보는 그녀의
심장이 뜨거워지는 액션판타지!",https://comic.naver.com/webtoon/list?titleId=800304,9.93,KAN,KAN,,목,먼치킨,https://image-comic.pstatic.net/webtoon/800304/thumbnail/thumbnail_IMAG21_a97d059c-7eae-4e7c-afa0-74a6d2ac4c15.jpg,FALSE,#판타지 #2021 지상최대공모전 #혐관로맨스 #직진남 #이세계 #복수극 #먼치킨 #걸크러시 #구원서사
리턴 투 플레이어휴재,"어느 날, 게임이 되어버린 세상.
갑자기 나타난 몬스터들이 사람들을 죽이고, 사람들은 플레이어가 되어  퀘스트를 달성해야 한다!
인류의 종말에서 회귀한 2회차 플레이어, 김세한.
그는 과연 세상을 이렇게 만든 '시스템'을 쳐부술 수 있을까!",https://comic.naver.com/webtoon/list?titleId=752414,9.92,엄키,세혼,인덱스,,먼치킨,https://image-comic.pstatic.net/webtoon/752414/thumbnail/thumbnail_IMAG21_1cd6a917-c7d5-41f5-8303-8f5fd774c83c.jpg,TRUE,#판타지 #아포칼립스 #게임판타지 #회귀 #소년왕도물 #먼치킨 #소설원작
버그이터휴재,"랭킹 1위 버그 플레이어 '김지한'은 어느 날 의문의 유저에게 캐릭터를 삭제당하고 1레벨이 된다. 
'버그 쓰지 말 걸..' 후회하던 그때 찾아온 새로운 기회.
""다시 랭커로 만들어 줄게. 너 같이 버그 쓰는 놈들 때려잡는 방식으로.""

최강 버그 플레이어, 버그 잡는 '버그이터'로 갱생하다!",https://comic.naver.com/webtoon/list?titleId=793067,9.75,이륙,이륙,,월,먼치킨,https://image-comic.pstatic.net/webtoon/793067/thumbnail/thumbnail_IMAG21_3544444194497192757.jpg,FALSE,#판타지 #2021 지상최대공모전 #게임판타지 #먼치킨
광장,"‘군계일학’ 정점에서 조직을 떠난 기준.

15년만에
홀로 복귀한다.",https://comic.naver.com/webtoon/list?titleId=753509,9.97,오세형,김균태,,,먼치킨,https://image-comic.pstatic.net/webtoon/753509/thumbnail/thumbnail_IMAG21_7220222612514879842.jpg,TRUE,#액션 #사이다 #복수극 #먼치킨 #느와르 #완결액션
고수,"<용비불패> 최강의 콤비가 무협의 전설을 다시 쓰다! 
천하제일의 고수 강룡. 그리고 수많은 다른 고수들의 이야기.",https://comic.naver.com/webtoon/list?titleId=662774,9.97,류기운,문정후,,,먼치킨,https://image-comic.pstatic.net/webtoon/662774/thumbnail/thumbnail_IMAG21_3618421729916171318.jpg,TRUE,#판타지 #복수극 #먼치킨 #완결판타지
정글쥬스휴재,"의문의 벌레약 ‘정글쥬스’로 인해 곤충인간이 되었다.
이를 숨기며 살던 대학생 장수찬은 어느 날 그 모습을
모두에게 보이게 되고, 곤충인간들의 사회로 들어가
약육강식의 논리와 맞서 싸우게 되는데...

각양각색 곤충능력자들의 판타지 액션
슈퍼스트링 유니버스의 새로운 히어로 등장!",https://comic.naver.com/webtoon/list?titleId=762279,9.94,형은,쥬더,,,먼치킨,https://image-comic.pstatic.net/webtoon/762279/thumbnail/thumbnail_IMAG21_7147549494634362167.jpg,TRUE,#액션 #슈퍼스트링 #이능력배틀물 #먼치킨
나노리스트,"내게 날아온 달콤살벌한 선물 나노 
안드로이드들의 비밀을 밝혀라!",https://comic.naver.com/webtoon/list?titleId=670150,9.98,민송아,민송아,,,먼치킨,https://image-comic.pstatic.net/webtoon/670150/thumbnail/thumbnail_IMAG21_7292516799121273648.jpg,TRUE,#판타지 #먼치킨 #완결판타지
서울시 천사주의,"평범한 듯 평범하지 않은 빛나는 어느날 악령의 기운을 가진 아저씨를 만난다.
악령과 엮여버리면서 먼치킨(?)이 되어 성사고 '천사반'에 입학하게 되는데…
악령의 힘을 쓰는 빛나가 천사반에서 무사히 살아남을 수 있을까?!
와글바글 판타지 성장드라마!",https://comic.naver.com/webtoon/list?titleId=799478,9.93,안민,안민,,금,먼치킨,https://image-comic.pstatic.net/webtoon/799478/thumbnail/thumbnail_IMAG21_e7fe0b67-9791-42b0-ab36-19bd2d7ea8a5.jpg,FALSE,#판타지 #성장드라마 #먼치킨
노블레스,"820년간의 긴 수면기. 드디어 새로운 세상에 눈을 뜨다.
그리고 새로운 세상의 새로운 사람들을 만나다.",https://comic.naver.com/webtoon/list?titleId=25455,9.62,손제호,이광수,,,먼치킨,https://image-comic.pstatic.net/webtoon/25455/thumbnail/thumbnail_IMAG21_4122592688643585123.jpg,TRUE,#판타지 #먼치킨 #완결판타지
하우스키퍼휴재,"A.I가 인간에게 반역하는 것은 인간을 위해서이다.'
A.I 혁명이 일어난 세계에서 사상 최악의 바이러스가 창궐하고 하스티의 주인 네빌은 좀비화가 된다.
세계연합정부는 환자들의 치료를 포기하고 감염확산을 막기 위해 좀비 학살 정책을 벌인다.
인간이 인간을 포기한 최악의 상황에서도 하스티는 주인인 네빌을 포기할 수 없었다.
좀비가 된 주인을 지키기 위한 A.I들의 처절한 사투가 시작된다.",https://comic.naver.com/webtoon/list?titleId=723046,9.96,채용택,유현,,,먼치킨,https://image-comic.pstatic.net/webtoon/723046/thumbnail/thumbnail_IMAG21_3690476024614040886.jpg,TRUE,#판타지 #슈퍼스트링 #아포칼립스 #sf #먼치킨 #감염
더 복서,"재능있는 복서를 찾던 전설적인 트레이너 K는 기묘한 소년을 발견한다.
그의 충격적인 재능은 과연 축복일까, 저주일까?!",https://comic.naver.com/webtoon/list?titleId=736989,9.91,정지훈,정지훈,,,먼치킨,https://image-comic.pstatic.net/webtoon/736989/thumbnail/thumbnail_IMAG21_3618985590402593377.jpg,TRUE,#스포츠 #격투기 #힐링 #직업드라마 #스포츠성장 #먼치킨 #완결스포츠
만물의 영장휴재,"바다에 빠져 실종된 후, 무인도에서 7년 만에 살아 돌아온 우영장의 좌충우돌 문명 적응기!
그의 몸은 단단한 근육질로 변했고 온갖 동물과의 의사소통은 물론, 특별한 능력까지 구사하며 사건사고가 끊이질 않는다.
과연 영장은 밀림보다 무섭다는 도시에서 살아남을 수 있을까?",https://comic.naver.com/webtoon/list?titleId=729964,9.96,보민,보민,,,먼치킨,https://image-comic.pstatic.net/webtoon/729964/thumbnail/thumbnail_IMAG21_7005129546507903842.jpg,TRUE,#개그 #4차원 #인외존재 #소년왕도물 #먼치킨 #동물
붉은 이정표휴재,"세상의 평화를 유지하던 최강의 도깨비 집단 '홍혜.' 
그러던 어느 날 동료의 배신으로 도깨비 '린'은 홍혜와 친구들 모두를 잃게 된다.
분노로 가득 찬 그는 홍혜의 최강전력 '검은 귀신' 으로서 복수를 향해 길을 떠난다.",https://comic.naver.com/webtoon/list?titleId=790776,9.89,달뜬,달뜬,,,먼치킨,https://image-comic.pstatic.net/webtoon/790776/thumbnail/thumbnail_IMAG21_683f454e-5f7a-416b-936b-8a06cb1c3cae.jpeg,TRUE,#액션 #사이다 #동양풍판타지 #복수극 #먼치킨
열렙전사,"퀘스트를 클리어 하는 자, 모든 것을 얻을 것이다'
현실 밖의 현실, 루시드 어드벤쳐 최강의 용사 '열렙전사'와 동료들이 벌이는 본격 RPG 어드벤쳐.",https://comic.naver.com/webtoon/list?titleId=670152,9.92,김세훈,김세훈,,,먼치킨,https://image-comic.pstatic.net/webtoon/670152/thumbnail/thumbnail_IMAG21_7149522929097717862.jpg,TRUE,#판타지 #게임판타지 #먼치킨 #완결판타지
테러맨,"한 사람이라도 더 살릴 수 있다면 
테러리스트가 되어도 상관없어.",https://comic.naver.com/webtoon/list?titleId=670149,9.96,한동우,고진호,,,먼치킨,https://image-comic.pstatic.net/webtoon/670149/thumbnail/thumbnail_IMAG21_3907215944223699769.jpg,TRUE,#액션 #슈퍼스트링 #힘숨찐 #먼치킨 #완결액션
레사 시즌1,"어느날부턴가, 사람들은 디맨으로 변한다.
매일밤 계속되는 습격, 그리고 동생을 찾는 한 남자.
그 혼돈 속에서 신이 눈을 뜬다!",https://comic.naver.com/webtoon/list?titleId=478262,9.95,POGO,POGO,,,먼치킨,https://image-comic.pstatic.net/webtoon/478262/thumbnail/thumbnail_IMAG21_4063201468423091760.JPEG,TRUE,#판타지 #먼치킨 #완결판타지
마루한 - 구현동화전,"책을 읽는 것 만으로도 강해지는 마루한
그가 읽어가는 무협 동화 이야기",https://comic.naver.com/webtoon/list?titleId=624632,9.89,박성우,박성우,,,먼치킨,https://image-comic.pstatic.net/webtoon/624632/thumbnail/thumbnail_IMAG21_7365745159166963810.jpg,TRUE,#무협/사극 #먼치킨 #완결무협/사극
레사 시즌2~3,"어둠을 따르는 자와, 빛을 따르려는 자. 
마침내 모두에게 공평한 멸망의 때가 왔다...! 
멸망을 막기 위한 신들의 전쟁.",https://comic.naver.com/webtoon/list?titleId=603159,9.97,POGO,POGO,,,먼치킨,https://image-comic.pstatic.net/webtoon/603159/thumbnail/thumbnail_IMAG21_3904964132380750392.jpg,TRUE,#판타지 #먼치킨 #완결판타지
